spot_artists,spot_song_name,other_artists,other_song_name,match_found,other_index,spot_index,best_match_score,best_match_artist_match_pct,best_match_name_match_pct
the band perry,if i die young,,,False,,2549,0.0,0.0,0.0
roberto boccasavia,mia & sebastian's theme,,,False,,2550,0.0,0.0,0.0
roberto boccasavia,mizu no naka no bagatelle,,,False,,2551,0.0,0.0,0.0
roberto boccasavia,monday,,,False,,2552,0.0,0.0,0.0
roberto boccasavia,nefeli,,,False,,2553,0.0,0.0,0.0
roberto boccasavia,old suitcase,,,False,,2554,0.0,0.0,0.0
roberto boccasavia,on golden pond,,,False,,2555,0.0,0.0,0.0
the beatles acoustic trio,ticket to ride,,,False,,2556,0.0,0.0,0.0
roberto boccasavia,peace of mind,,,False,,2557,0.0,0.0,0.0
rod stewart,maggie may,,,False,,2571,0.0,0.0,0.0
roberto boccasavia,spiral dance,,,False,,2559,0.0,0.0,0.0
roberto boccasavia,tea time,,,False,,2560,0.0,0.0,0.0
roberto boccasavia,the heart asks pleasure first,,,False,,2561,0.0,0.0,0.0
roberto boccasavia,the lonely man,,,False,,2562,0.0,0.0,0.0
roberto boccasavia,the long and winding road,,,False,,2563,0.0,0.0,0.0
roberto boccasavia,una mattina,,,False,,2564,0.0,0.0,0.0
roberto boccasavia,variations,,,False,,2565,0.0,0.0,0.0
roberto boccasavia,you make feel brand new,,,False,,2566,0.0,0.0,0.0
roberto boccasavia,your song,,,False,,2567,0.0,0.0,0.0
robin schulz,sugar,,,False,,2568,0.0,0.0,0.0
robin thicke,blurred lines,,,False,,2569,0.0,0.0,0.0
rod stewart,da ya think i'm sexy?,,,False,,2570,0.0,0.0,0.0
roberto boccasavia,smiles for y…,,,False,,2558,0.0,0.0,0.0
the beach boys,good vibrations - remastered 2001,,,False,,2846,0.0,0.0,0.0
the beach boys,"help me, rhonda",,,False,,2847,0.0,0.0,0.0
the beach boys,i get around,,,False,,2848,0.0,0.0,0.0
the beach boys,kokomo,,,False,,2849,0.0,0.0,0.0
the beat acoustic trio,can't buy me love,,,False,,2852,0.0,0.0,0.0
the beat acoustic trio,don't let me down,,,False,,2854,0.0,0.0,0.0
the beat acoustic trio,for the benefit of mr. kite,,,False,,2856,0.0,0.0,0.0
the beat acoustic trio,girl,,,False,,2857,0.0,0.0,0.0
the beat acoustic trio,got to get you into my life,,,False,,2858,0.0,0.0,0.0
the beat acoustic trio,help,,,False,,2859,0.0,0.0,0.0
the beat acoustic trio,here comes the sun,,,False,,2860,0.0,0.0,0.0
skank,dois rios,,,False,,2703,0.0,0.0,0.0
the beat acoustic trio,i wanna hold your hand,,,False,,2863,0.0,0.0,0.0
the beat acoustic trio,norwegian wood (this bird has flown),,,False,,2865,0.0,0.0,0.0
the beat acoustic trio,obladi oblada,,,False,,2866,0.0,0.0,0.0
the beat acoustic trio,penny lane,,,False,,2867,0.0,0.0,0.0
the beat acoustic trio,sgt pepper's lonely hearts club band,,,False,,2868,0.0,0.0,0.0
the beat acoustic trio,she loves you,,,False,,2869,0.0,0.0,0.0
the beat acoustic trio,she's leaving home,,,False,,2870,0.0,0.0,0.0
the beat acoustic trio,something,,,False,,2871,0.0,0.0,0.0
the beat acoustic trio,strawberry fields forever,,,False,,2872,0.0,0.0,0.0
the beat acoustic trio,the long and winding road,,,False,,2873,0.0,0.0,0.0
the beat acoustic trio,while my guitar gently weeps,,,False,,2874,0.0,0.0,0.0
the beat acoustic trio,i saw her standing there,,,False,,2862,0.0,0.0,0.0
taylor swift,mine,,,False,,2817,0.0,0.0,0.0
taylor swift,we are never ever getting back together,,,False,,2820,0.0,0.0,0.0
taylor swift,willow,,,False,,2822,0.0,0.0,0.0
tears for fears,shout,,,False,,2824,0.0,0.0,0.0
ted nugent,stranglehold,,,False,,2825,0.0,0.0,0.0
teddy pendergrass,love t.k.o.,,,False,,2826,0.0,0.0,0.0
teddy swims,bad dreams,,,False,,2827,0.0,0.0,0.0
teddy swims,lose control,,,False,,2828,0.0,0.0,0.0
tenille townes,hallelujah,,,False,,2829,0.0,0.0,0.0
terror squad,lean back,,,False,,2830,0.0,0.0,0.0
terry jacks,seasons in the sun,,,False,,2831,0.0,0.0,0.0
the bangles,walk like an egyptian,,,False,,2845,0.0,0.0,0.0
the 5th dimension,wedding bell blues,,,False,,2833,0.0,0.0,0.0
the alan parsons project,eye in the sky,,,False,,2834,0.0,0.0,0.0
the alan parsons project,sirius,,,False,,2835,0.0,0.0,0.0
the animals,house of the rising sun,,,False,,2836,0.0,0.0,0.0
the archies,"sugar, sugar",,,False,,2837,0.0,0.0,0.0
the association,cherish,,,False,,2838,0.0,0.0,0.0
the association,windy,,,False,,2839,0.0,0.0,0.0
the b.o.s.,angry clouds,,,False,,2841,0.0,0.0,0.0
the b.o.s.,thinner than water,,,False,,2842,0.0,0.0,0.0
the band,the night they drove old dixie down - remastered 2000,,,False,,2843,0.0,0.0,0.0
the bangles,eternal flame,,,False,,2844,0.0,0.0,0.0
the 5th dimension,"aquarius/let the sunshine in (the flesh failures) - from the musical ""hair""",,,False,,2832,0.0,0.0,0.0
the byrds,turn! turn! turn! (to everything there is a season),,,False,,2909,0.0,0.0,0.0
the cars,you might think,,,False,,2911,0.0,0.0,0.0
the carter family,wildwood flower,,,False,,2912,0.0,0.0,0.0
the chainsmokers,#selfie,,,False,,2913,0.0,0.0,0.0
the chainsmokers,closer,,,False,,2914,0.0,0.0,0.0
the chainsmokers,paris,,,False,,2916,0.0,0.0,0.0
the chainsmokers,roses,,,False,,2917,0.0,0.0,0.0
the chainsmokers,something just like this,,,False,,2918,0.0,0.0,0.0
the charlie daniels band,the devil went down to georgia,,,False,,2919,0.0,0.0,0.0
the chi-lites,oh girl,,,False,,2920,0.0,0.0,0.0
the chicks,there's your trouble,,,False,,2921,0.0,0.0,0.0
the beat acoustic trio,with a little help from my friends,,,False,,2875,0.0,0.0,0.0
the civil wars,billie jean,,,False,,2923,0.0,0.0,0.0
the clash,rock the casbah - remastered,,,False,,2924,0.0,0.0,0.0
the cranberries,just my imagination,,,False,,2926,0.0,0.0,0.0
the cranberries,ode to my family,,,False,,2928,0.0,0.0,0.0
the crystals,he's a rebel,,,False,,2930,0.0,0.0,0.0
the cult,she sells sanctuary,,,False,,2931,0.0,0.0,0.0
the dan gootner band,a sunny day in seattle,,,False,,2933,0.0,0.0,0.0
the dan gootner band,john the fireman,,,False,,2934,0.0,0.0,0.0
the dave clark five,over and over - 2019 - remaster,,,False,,2935,0.0,0.0,0.0
the dillinger escape plan,43% burnt,,,False,,2936,0.0,0.0,0.0
the dixie cups,chapel of love,,,False,,2937,0.0,0.0,0.0
the chiffons,he's so fine - remastered 2000,,,False,,2922,0.0,0.0,0.0
the beatles,a hard day's night - remastered 2009,,,False,,2877,0.0,0.0,0.0
the beatles,can't buy me love - remastered 2009,,,False,,2879,0.0,0.0,0.0
the beatles,eight days a week - remastered 2009,,,False,,2881,0.0,0.0,0.0
the beatles,get back - remastered 2009,,,False,,2882,0.0,0.0,0.0
the beatles,"hello, goodbye - remastered 2009",,,False,,2883,0.0,0.0,0.0
the beatles,help! - remastered 2009,,,False,,2884,0.0,0.0,0.0
the beatles,here comes the sun - remastered 2009,,,False,,2885,0.0,0.0,0.0
the beatles,hey jude - remastered 2015,,,False,,2886,0.0,0.0,0.0
the beatles,i feel fine - remastered 2015,,,False,,2887,0.0,0.0,0.0
the beatles,let it be - remastered 2009,,,False,,2888,0.0,0.0,0.0
the beatles,paperback writer - remastered 2015,,,False,,2890,0.0,0.0,0.0
the buckinghams,kind of a drag,,,False,,2907,0.0,0.0,0.0
the beatles,something - remastered 2009,,,False,,2893,0.0,0.0,0.0
the beatles,the long and winding road - remastered 2009,,,False,,2894,0.0,0.0,0.0
the beatles,ticket to ride - remastered 2015,,,False,,2895,0.0,0.0,0.0
the beatles,we can work it out - remastered 2015,,,False,,2896,0.0,0.0,0.0
the beatles,you've got to hide your love away - remastered 2009,,,False,,2898,0.0,0.0,0.0
the beatles acoustic trio,all you need is love,,,False,,2899,0.0,0.0,0.0
the beatles acoustic trio,and i love her,,,False,,2900,0.0,0.0,0.0
the beatles acoustic trio,i am the walrus,,,False,,2901,0.0,0.0,0.0
the black crowes,hard to handle,,,False,,2903,0.0,0.0,0.0
the black crowes,she talks to angels,,,False,,2904,0.0,0.0,0.0
the box tops,the letter,,,False,,2905,0.0,0.0,0.0
the browns,the three bells (les trois cloches),,,False,,2906,0.0,0.0,0.0
the beatles,penny lane,,,False,,2891,0.0,0.0,0.0
soundgarden,jesus christ pose - remastered 2016,,,False,,2736,0.0,0.0,0.0
soundgarden,spoonman,,,False,,2737,0.0,0.0,0.0
southside johnny and the asbury jukes,i don't want to go home,,,False,,2738,0.0,0.0,0.0
spa yabbadoo music,bring me serenity,,,False,,2739,0.0,0.0,0.0
spa yabbadoo music,take care of your mind - nature sounds version,,,False,,2740,0.0,0.0,0.0
space eyes,light&love - acoustic version,,,False,,2741,0.0,0.0,0.0
spandau ballet,true,,,False,,2742,0.0,0.0,0.0
spin doctors,little miss can't be wrong,,,False,,2744,0.0,0.0,0.0
spin doctors,two princes,,,False,,2745,0.0,0.0,0.0
staind,mudshovel,,,False,,2746,0.0,0.0,0.0
staind,outside,,,False,,2747,0.0,0.0,0.0
taylor swift,look what you made me do,,,False,,2816,0.0,0.0,0.0
stan rogers,the mary ellen carter,,,False,,2749,0.0,0.0,0.0
starland vocal band,afternoon delight,,,False,,2750,0.0,0.0,0.0
stars on 45,stars on 45 - original single edit,,,False,,2751,0.0,0.0,0.0
starship,nothing's gonna stop us now,,,False,,2752,0.0,0.0,0.0
starship,sara,,,False,,2753,0.0,0.0,0.0
starship,we built this city,,,False,,2754,0.0,0.0,0.0
steam,na na hey hey kiss him goodbye,,,False,,2755,0.0,0.0,0.0
steeleye span,royal forester - 2009 remastered version,,,False,,2756,0.0,0.0,0.0
steve goodman,city of new orleans,,,False,,2757,0.0,0.0,0.0
steve goodman,the dutchman,,,False,,2758,0.0,0.0,0.0
steve lacy,bad habit,,,False,,2759,0.0,0.0,0.0
stan rogers,northwest passage,,,False,,2748,0.0,0.0,0.0
skank,sutilmente,,,False,,2704,0.0,0.0,0.0
skid row,youth gone wild,,,False,,2705,0.0,0.0,0.0
skrillex,bangarang,,,False,,2706,0.0,0.0,0.0
skrillex,make it bun dem,,,False,,2707,0.0,0.0,0.0
skrillex,purple lamborghini (with rick ross),,,False,,2708,0.0,0.0,0.0
skrillex,scary monsters and nice sprites,,,False,,2709,0.0,0.0,0.0
skylar grey,stand by me,,,False,,2710,0.0,0.0,0.0
sleep,dragonaut,,,False,,2714,0.0,0.0,0.0
sly and the family stone,everyday people,,,False,,2716,0.0,0.0,0.0
sly and the family stone,family affair - single version,,,False,,2717,0.0,0.0,0.0
sly and the family stone,thank you (falettinme be mice elf agin) - single version,,,False,,2718,0.0,0.0,0.0
soulja boy,kiss me thru the phone,,,False,,2734,0.0,0.0,0.0
snoop dogg,beautiful,,,False,,2721,0.0,0.0,0.0
snoop dogg,gin and juice,,,False,,2723,0.0,0.0,0.0
snoop dogg,"young, wild & free",,,False,,2724,0.0,0.0,0.0
snow,informer,,,False,,2725,0.0,0.0,0.0
society of the silver cross,circle cast around,,,False,,2727,0.0,0.0,0.0
sofia karlberg,all the stars,,,False,,2728,0.0,0.0,0.0
sofia valdes,the sweet escape,,,False,,2729,0.0,0.0,0.0
sonny and cher,i got you babe,,,False,,2730,0.0,0.0,0.0
sophie ellis-bextor,murder on the dancefloor,,,False,,2731,0.0,0.0,0.0
soul asylum,runaway train (2022 remaster),,,False,,2732,0.0,0.0,0.0
soulja boy,crank that (soulja boy),,,False,,2733,0.0,0.0,0.0
smokey robinson and the miracles,the tears of a clown,,,False,,2720,0.0,0.0,0.0
swedish house mafia,don't you worry child - radio edit,,,False,,2789,0.0,0.0,0.0
sweet sensation,if wishes came true,,,False,,2790,0.0,0.0,0.0
swv,weak,,,False,,2791,0.0,0.0,0.0
syml,have a little faith in me,,,False,,2792,0.0,0.0,0.0
syml,where's my love - acoustic,,,False,,2793,0.0,0.0,0.0
sza,kill bill,,,False,,2795,0.0,0.0,0.0
t-pain,buy u a drank (shawty snappin'),,,False,,2796,0.0,0.0,0.0
t.i.,dead and gone,,,False,,2797,0.0,0.0,0.0
t.i.,live your life,,,False,,2798,0.0,0.0,0.0
taio cruz,break your heart,,,False,,2801,0.0,0.0,0.0
take that,back for good - radio mix,,,False,,2803,0.0,0.0,0.0
steve miller band,abracadabra,,,False,,2760,0.0,0.0,0.0
talking heads,psycho killer - acoustic,,,False,,2805,0.0,0.0,0.0
tame impala,the less i know the better,,,False,,2806,0.0,0.0,0.0
taylor dayne,love will lead you back,,,False,,2807,0.0,0.0,0.0
taylor hicks,do i make you proud,,,False,,2808,0.0,0.0,0.0
taylor swift,all too well (taylor's version),,,False,,2809,0.0,0.0,0.0
taylor swift,anti-hero,,,False,,2810,0.0,0.0,0.0
taylor swift,cardigan,,,False,,2811,0.0,0.0,0.0
taylor swift,cruel summer,,,False,,2812,0.0,0.0,0.0
taylor swift,delicate,,,False,,2813,0.0,0.0,0.0
taylor swift,i knew you were trouble.,,,False,,2814,0.0,0.0,0.0
taylor swift,is it over now? (taylor's version) (from the vault),,,False,,2815,0.0,0.0,0.0
tal bachman,she's so high,,,False,,2804,0.0,0.0,0.0
steve miller band,rock'n me,,,False,,2761,0.0,0.0,0.0
steve miller band,the joker,,,False,,2762,0.0,0.0,0.0
steve perry,oh sherrie,,,False,,2763,0.0,0.0,0.0
steve winwood,higher love - single version,,,False,,2764,0.0,0.0,0.0
steve winwood,roll with it,,,False,,2765,0.0,0.0,0.0
stevie wonder,i wish,,,False,,2766,0.0,0.0,0.0
stevie wonder,part-time lover,,,False,,2767,0.0,0.0,0.0
stevie wonder,sir duke,,,False,,2768,0.0,0.0,0.0
stevie wonder,superstition,,,False,,2769,0.0,0.0,0.0
stevie wonder,you haven't done nothin',,,False,,2770,0.0,0.0,0.0
stick figure magic,until you're gone,,,False,,2771,0.0,0.0,0.0
swamp cabbage,tallahassee,,,False,,2788,0.0,0.0,0.0
stone temple pilots,plush,,,False,,2773,0.0,0.0,0.0
strawberry alarm clock,incense and peppermints,,,False,,2774,0.0,0.0,0.0
styx,babe,,,False,,2775,0.0,0.0,0.0
styx,too much time on my hands,,,False,,2776,0.0,0.0,0.0
sublime,wrong way,,,False,,2779,0.0,0.0,0.0
suede and ‘lene,nashville '93,,,False,,2780,0.0,0.0,0.0
sugarland,stuck like glue,,,False,,2781,0.0,0.0,0.0
suicidal tendencies,you can't bring me down,,,False,,2782,0.0,0.0,0.0
sunset and highland,i'm the one - acoustic,,,False,,2783,0.0,0.0,0.0
surf curse,freaks,,,False,,2784,0.0,0.0,0.0
surface,the first time,,,False,,2785,0.0,0.0,0.0
survivor,"burning heart - from ""rocky iv"" soundtrack",,,False,,2786,0.0,0.0,0.0
stone sour,wicked game - acoustic; live,,,False,,2772,0.0,0.0,0.0
christopher cross,arthur's theme (best that you can do),,,False,,602,0.0,0.0,0.0
christopher cross,sailing,,,False,,603,0.0,0.0,0.0
chubby checker,pony time,,,False,,604,0.0,0.0,0.0
chubby checker,the twist,,,False,,605,0.0,0.0,0.0
chuck berry,my ding-a-ling,,,False,,606,0.0,0.0,0.0
chuck leah,lolo montana,,,False,,607,0.0,0.0,0.0
chumbawamba,tubthumping,,,False,,608,0.0,0.0,0.0
ciara,goodies,,,False,,609,0.0,0.0,0.0
classical yabbadoo music,canon in d major - harp transcription,,,False,,610,0.0,0.0,0.0
classical yabbadoo music,"concerto in d minor, bwv. 974: ii. adagio - harp transcription",,,False,,611,0.0,0.0,0.0
clay aiken,this is the night,,,False,,612,0.0,0.0,0.0
kygo,first time,,,False,,1692,0.0,0.0,0.0
clean bandit,rather be,,,False,,614,0.0,0.0,0.0
clean bandit,rockabye,,,False,,615,0.0,0.0,0.0
clean bandit,solo,,,False,,616,0.0,0.0,0.0
clean bandit,symphony,,,False,,617,0.0,0.0,0.0
clementine duo,don't stop believing,,,False,,618,0.0,0.0,0.0
club nouveau,lean on me,,,False,,619,0.0,0.0,0.0
cobra starship,you make me feel...,,,False,,620,0.0,0.0,0.0
coldplay,adventure of a lifetime,,,False,,622,0.0,0.0,0.0
coldplay,hymn for the weekend,,,False,,623,0.0,0.0,0.0
coldplay,my universe,,,False,,624,0.0,0.0,0.0
cole swensen,accidentally in love,,,False,,630,0.0,0.0,0.0
clean bandit,i miss you - acoustic,,,False,,613,0.0,0.0,0.0
childish gambino,this is america,,,False,,577,0.0,0.0,0.0
chlara,the nights,,,False,,578,0.0,0.0,0.0
chris brown,deuces,,,False,,579,0.0,0.0,0.0
chris brown,don't wake me up,,,False,,580,0.0,0.0,0.0
chris brown,kiss kiss,,,False,,581,0.0,0.0,0.0
chris brown,look at me now,,,False,,582,0.0,0.0,0.0
chris brown,loyal,,,False,,583,0.0,0.0,0.0
chris brown,no guidance,,,False,,584,0.0,0.0,0.0
chris brown,run it!,,,False,,585,0.0,0.0,0.0
chris brown,yeah 3x,,,False,,586,0.0,0.0,0.0
chris cornell,"black hole sun - recorded live at red robinson show theatre, vancouver, canada on april 30, 2011",,,False,,587,0.0,0.0,0.0
christina perri,jar of hearts,,,False,,601,0.0,0.0,0.0
chris freewill,democracy and sun,,,False,,589,0.0,0.0,0.0
chris mercer,here comes the sun,,,False,,590,0.0,0.0,0.0
christian wannerwall,be free,,,False,,591,0.0,0.0,0.0
christian wannerwall,black,,,False,,592,0.0,0.0,0.0
christian wannerwall,sorry too,,,False,,593,0.0,0.0,0.0
christina aguilera,come on over baby (all i want is you) - radio version,,,False,,594,0.0,0.0,0.0
christina aguilera,genie in a bottle,,,False,,595,0.0,0.0,0.0
christina aguilera,"lady marmalade - from ""moulin rouge"" soundtrack",,,False,,596,0.0,0.0,0.0
christina aguilera,what a girl wants,,,False,,597,0.0,0.0,0.0
divine,lately,,,False,,599,0.0,0.0,0.0
christina perri,here comes the sun,,,False,,600,0.0,0.0,0.0
chris cornell,"like a stone - recorded live at queen elizabeth theatre, toronto, on on april 20, 2011",,,False,,588,0.0,0.0,0.0
"crosby, stills, nash and young",teach your children,,,False,,663,0.0,0.0,0.0
crowbar,planets collide,,,False,,664,0.0,0.0,0.0
culture club,karma chameleon - remastered 2002,,,False,,665,0.0,0.0,0.0
cutting crew,(i just) died in your arms,,,False,,666,0.0,0.0,0.0
dj khaled,i'm on one,,,False,,668,0.0,0.0,0.0
cyndi lauper,true colors,,,False,,670,0.0,0.0,0.0
cypress hill,hits from the bong,,,False,,671,0.0,0.0,0.0
cypress hill,insane in the brain,,,False,,672,0.0,0.0,0.0
d4l,laffy taffy,,,False,,673,0.0,0.0,0.0
dababy,bop,,,False,,674,0.0,0.0,0.0
dababy,rockstar,,,False,,675,0.0,0.0,0.0
colin and caroline,high and dry,,,False,,631,0.0,0.0,0.0
dababy,suge,,,False,,677,0.0,0.0,0.0
daft punk,get lucky (radio edit) [feat. pharrell williams and nile rodgers],,,False,,679,0.0,0.0,0.0
damien rice,cannonball,,,False,,681,0.0,0.0,0.0
damien rice,delicate,,,False,,682,0.0,0.0,0.0
dj khaled,wild thoughts,,,False,,684,0.0,0.0,0.0
dan + shay,speechless,,,False,,685,0.0,0.0,0.0
dan + shay,tequila,,,False,,686,0.0,0.0,0.0
daniel powter,bad day,,,False,,687,0.0,0.0,0.0
darius rucker,wagon wheel,,,False,,689,0.0,0.0,0.0
daryl braithwaite,one summer,,,False,,690,0.0,0.0,0.0
daryl braithwaite,the horses,,,False,,691,0.0,0.0,0.0
dj khaled,i'm the one,,,False,,676,0.0,0.0,0.0
colin and caroline,let it go,,,False,,632,0.0,0.0,0.0
colin and caroline,send me on my way - acoustic (cover),,,False,,633,0.0,0.0,0.0
colin and caroline,the night we met,,,False,,634,0.0,0.0,0.0
colin hay,overkill - acoustic version,,,False,,635,0.0,0.0,0.0
collective soul,shine,,,False,,636,0.0,0.0,0.0
collin raye,"love, me",,,False,,637,0.0,0.0,0.0
color me badd,all 4 love,,,False,,638,0.0,0.0,0.0
color me badd,i adore mi amor,,,False,,639,0.0,0.0,0.0
commodores,easy,,,False,,640,0.0,0.0,0.0
commodores,still,,,False,,641,0.0,0.0,0.0
commodores,three times a lady,,,False,,642,0.0,0.0,0.0
"crosby, stills and nash",suite: judy blue eyes - 2005 remaster,,,False,,662,0.0,0.0,0.0
connie francis,everybody's somebody's fool,,,False,,644,0.0,0.0,0.0
connie francis,my heart has a mind of its own,,,False,,645,0.0,0.0,0.0
converge,concubine,,,False,,646,0.0,0.0,0.0
conway twitty,it's only make believe - single version,,,False,,647,0.0,0.0,0.0
counting crows,"accidentally in love - from ""shrek 2"" soundtrack",,,False,,650,0.0,0.0,0.0
counting crows,mr. jones,,,False,,651,0.0,0.0,0.0
cowboy junkies,sweet jane,,,False,,652,0.0,0.0,0.0
craig greenberg,she's gone and i'm good for nothing,,,False,,653,0.0,0.0,0.0
crazy town,butterfly,,,False,,654,0.0,0.0,0.0
creed,with arms wide open,,,False,,656,0.0,0.0,0.0
creedence clearwater revival,proud mary,,,False,,660,0.0,0.0,0.0
creedence clearwater revival,up around the bend,,,False,,661,0.0,0.0,0.0
connie francis,don't break the heart that loves you,,,False,,643,0.0,0.0,0.0
calvin harris,sweet nothing,,,False,,499,0.0,0.0,0.0
calvin harris,this is what you came for,,,False,,500,0.0,0.0,0.0
cam'ron,oh boy,,,False,,501,0.0,0.0,0.0
camila cabello,havana,,,False,,502,0.0,0.0,0.0
camila cabello,never be the same,,,False,,503,0.0,0.0,0.0
camille saint-saens,"samson et dalila, op. 47: mon cœur s'ouvre a ta voix - transcr. for guitar solo",,,False,,504,0.0,0.0,0.0
canned heat,going up the country,,,False,,505,0.0,0.0,0.0
canyon city,alone with you,,,False,,507,0.0,0.0,0.0
canyon city,firework,,,False,,508,0.0,0.0,0.0
canyon city,fix you,,,False,,509,0.0,0.0,0.0
canyon city,lost sparks,,,False,,510,0.0,0.0,0.0
childish gambino,redbone,,,False,,576,0.0,0.0,0.0
captain and tennille,do that to me one more time,,,False,,513,0.0,0.0,0.0
kelly rowland,motivation,,,False,,514,0.0,0.0,0.0
captain and tennille,love will keep us together,,,False,,515,0.0,0.0,0.0
cardi b,bodak yellow,,,False,,516,0.0,0.0,0.0
cardi b,i like it,,,False,,517,0.0,0.0,0.0
cardi b,money,,,False,,518,0.0,0.0,0.0
cardi b,up,,,False,,519,0.0,0.0,0.0
cardi b,wap,,,False,,520,0.0,0.0,0.0
carl douglas,kung fu fighting,,,False,,521,0.0,0.0,0.0
carly simon,you're so vain,,,False,,523,0.0,0.0,0.0
carole king,carolina in my mind - live at the troubadour / 2007,,,False,,524,0.0,0.0,0.0
canyon city,needles & pins,,,False,,511,0.0,0.0,0.0
bts,permission to dance,,,False,,473,0.0,0.0,0.0
buffy sainte-marie,universal soldier,,,False,,474,0.0,0.0,0.0
burak yeter,tuesday,,,False,,476,0.0,0.0,0.0
bush,glycerine - remastered,,,False,,477,0.0,0.0,0.0
busta rhymes,break ya neck,,,False,,478,0.0,0.0,0.0
c and c music factory,gonna make you sweat (everybody dance now),,,False,,479,0.0,0.0,0.0
c.w. mccall,convoy,,,False,,480,0.0,0.0,0.0
caferelax,all about you,,,False,,481,0.0,0.0,0.0
caferelax,morning cafe music,,,False,,482,0.0,0.0,0.0
caferelax,morning mood,,,False,,483,0.0,0.0,0.0
caferelax,slow bossa,,,False,,484,0.0,0.0,0.0
calvin harris,slide,,,False,,497,0.0,0.0,0.0
cake,never there,,,False,,486,0.0,0.0,0.0
cake,the distance,,,False,,487,0.0,0.0,0.0
calum scott,dancing on my own,,,False,,488,0.0,0.0,0.0
calum scott,you are the reason,,,False,,489,0.0,0.0,0.0
calvin harris,blame,,,False,,490,0.0,0.0,0.0
calvin harris,feel so close - radio edit,,,False,,491,0.0,0.0,0.0
calvin harris,feels,,,False,,492,0.0,0.0,0.0
calvin harris,how deep is your love,,,False,,493,0.0,0.0,0.0
calvin harris,i need your love,,,False,,494,0.0,0.0,0.0
calvin harris,my way,,,False,,495,0.0,0.0,0.0
calvin harris,outside,,,False,,496,0.0,0.0,0.0
caferelax,where or when,,,False,,485,0.0,0.0,0.0
cello music dea channel,open arms (cello transcription),,,False,,551,0.0,0.0,0.0
cello music dea channel,the swan from carnival of the animals - cello transcription,,,False,,552,0.0,0.0,0.0
cello music dea channel,with or without you - cello transcription,,,False,,553,0.0,0.0,0.0
celtic frost,procreation (of the wicked),,,False,,554,0.0,0.0,0.0
chamillionaire,ridin',,,False,,555,0.0,0.0,0.0
charlie puth,one call away,,,False,,557,0.0,0.0,0.0
charlie puth,we don't talk anymore,,,False,,558,0.0,0.0,0.0
charlie rich,the most beautiful girl,,,False,,559,0.0,0.0,0.0
chase mcbride,days move easy,,,False,,560,0.0,0.0,0.0
cheap trick,i want you to want me,,,False,,561,0.0,0.0,0.0
cheap trick,the flame,,,False,,562,0.0,0.0,0.0
carole king,i feel the earth move,,,False,,525,0.0,0.0,0.0
cher,dark lady,,,False,,564,0.0,0.0,0.0
cher,"gypsys, tramps & thieves",,,False,,566,0.0,0.0,0.0
cher,half-breed,,,False,,567,0.0,0.0,0.0
cheryl lynn,got to be real,,,False,,568,0.0,0.0,0.0
cheryl wheeler,arrow,,,False,,569,0.0,0.0,0.0
chic,good times,,,False,,570,0.0,0.0,0.0
chic,le freak,,,False,,571,0.0,0.0,0.0
chicago,hard to say i'm sorry - 2009 remaster,,,False,,572,0.0,0.0,0.0
chicago,if you leave me now,,,False,,573,0.0,0.0,0.0
chicago,look away,,,False,,574,0.0,0.0,0.0
chico buarque,apesar de voce,,,False,,575,0.0,0.0,0.0
cher,believe,,,False,,563,0.0,0.0,0.0
carole king,it's too late,,,False,,526,0.0,0.0,0.0
carole king,so far away - live at the troubadour / 2007,,,False,,527,0.0,0.0,0.0
carole king,you've got a friend,,,False,,528,0.0,0.0,0.0
carolina gaitan - la gaita,we don't talk about bruno,,,False,,529,0.0,0.0,0.0
caroline spence,the middle,,,False,,530,0.0,0.0,0.0
carpenters,(they long to be) close to you,,,False,,531,0.0,0.0,0.0
carpenters,please mr. postman,,,False,,532,0.0,0.0,0.0
carpenters,top of the world,,,False,,533,0.0,0.0,0.0
carrie underwood,inside your heaven,,,False,,534,0.0,0.0,0.0
cass elliot,baby i'm yours - digitally remastered,,,False,,535,0.0,0.0,0.0
cassia eller,malandragem - ao vivo,,,False,,536,0.0,0.0,0.0
cello music dea channel,love of my life (cello transcription),,,False,,550,0.0,0.0,0.0
cassia eller,relicario - ao vivo,,,False,,538,0.0,0.0,0.0
king crimson,21st century schizoid man,,,False,,539,0.0,0.0,0.0
cassidy,hotel,,,False,,540,0.0,0.0,0.0
catey shaw,brandy (you're a fine girl),,,False,,541,0.0,0.0,0.0
ceelo green,forget you,,,False,,542,0.0,0.0,0.0
celine dion,all by myself,,,False,,543,0.0,0.0,0.0
celine dion,"because you loved me (theme from ""up close and personal"")",,,False,,544,0.0,0.0,0.0
celine dion,"my heart will go on - love theme from ""titanic""",,,False,,545,0.0,0.0,0.0
celine dion,the power of love,,,False,,546,0.0,0.0,0.0
cello music dea channel,"cavalleria rusticana: intermezzo sinfonico, andante sostenuto",,,False,,547,0.0,0.0,0.0
charlie puth,attention,,,False,,548,0.0,0.0,0.0
cello music dea channel,gymnopedie no.1 - cello transcription,,,False,,549,0.0,0.0,0.0
cassia eller,o segundo sol - ao vivo,,,False,,537,0.0,0.0,0.0
donny osmond,go away little girl,,,False,,828,0.0,0.0,0.0
donovan,catch the wind,,,False,,829,0.0,0.0,0.0
donovan,sunshine superman,,,False,,830,0.0,0.0,0.0
dougie maclean,caledonia,,,False,,831,0.0,0.0,0.0
